1.45523053959729 0.976642883467967 0.976127211608632 0.873345869965696 0.878163292316712 0.76629850448935 0.63237869488683 0.547882048704683 0.450107241722289 0.357007401371481 0.231020917074333 0.278968089249414 0.477019567125033 0.742562923473888 0.828352289239999 0.949396525399891 1.20885138348294 1.77816713905427 2.50418325715083 3.08418586944744 3.98740551371213 5.34082993661392 100 100 100 100 100 100 100 100 100 
2.16300664395675 1.14462972895342 0.571475273147239 0.267278878382726 0.146524912904452 0.546854146922551 0.645497622517123 0.599074908600977 0.500619256092306 0.300963312661269 0.197652392355989 0.151504922549944 0.145855016155445 0.222166672920471 0.447479566212357 0.757922785726121 1.07245549132663 1.3823058414737 1.72378154183075 2.05603514152625 2.32852158410316 2.65722800063793 3.13348977609311 3.52714385861676 3.98740551371213 4.66411772516302 5.34082993661392 100 100 100 100 
2.01017434054763 1.41191076027005 0.713282907620759 0.30372551459945 0 0.38617462143982 0.714292970705795 0.860823090256091 0.847294035765431 0.660135222194836 0.610926277393185 0.648518570210376 0.706924019308879 0.669776959068776 0.617514254630428 0.556689170985354 0.498954149845666 0.511917364051286 0.659210110631706 1.01770498044126 1.51528660716904 2.02414251278772 2.52932838111547 3.38324411873449 4.14220766210032 4.91387206780441 100 100 100 100 100 
2.41809409350601 1.76689908093291 0.980783873853779 0.580628841943156 0.374807369164481 0.405871262073038 0.565624046074605 0.786801668132236 0.936212359780649 0.93814785233935 0.922831569842326 0.93960347333971 0.849808202521185 0.827946912456694 0.704929511360092 0.608935146589888 0.491399037883322 0.414716533451779 0.394338558628403 0.490461131345052 0.765199538988206 1.14734624934307 1.69002131239692 2.42347377835636 3.15084219117828 4.4869141989949 100 100 100 100 100 
2.71514701275278 2.0530666056603 1.55619591156154 1.41610818707451 1.33438355036055 1.1459864916165 1.12135772205327 1.02046842159488 0.883018688291862 0.665403928531105 0.793662791050581 0.91066155390832 1.01495388162959 1.17590395821368 1.31353194936775 1.46086616902806 1.52400624721633 1.53924751962672 1.4452145465559 1.4182176754376 1.46427246342285 1.63656181194623 2.19572070305538 2.64163299045385 3.71524979329081 4.91387206780441 100 100 100 100 100 
3.33394021208883 2.71514701275278 1.94721200290118 1.73782135191005 1.69662695210962 1.59577348643089 1.4452145465559 1.38330336395892 1.19325637329886 0.974582781213234 1.05698103501318 1.00299292328419 0.90742568155104 0.927100920780688 1.05992685602709 1.393368457185 1.78006535319132 1.93977565503831 2.0269745637536 2.0530666056603 2.2224232741203 2.56908217398058 3.18708617397741 3.810201987544 4.23715985635351 100 100 100 100 100 100 
3.33394021208883 2.52294521518519 1.86777261094441 1.39033162276754 1.33254208411612 1.33438355036055 1.54182480372143 1.49941336013614 1.32796236041717 1.27049979145029 1.40154065002274 1.53031101054993 1.67221279214467 1.81126037329568 1.98315378037105 1.92516698613784 1.90156371529365 1.98846389946381 2.36182537038902 2.54229664957906 2.83971885540764 3.26667672421715 4.66411772516302 4.66411772516302 100 100 100 100 100 100 100 
2.99604004279009 1.86558443812817 1.4452145465559 1.14462972895342 1.26883949394912 1.4419117504391 1.58046044924326 1.38530326831314 1.35787877082527 1.36850753650128 1.43862656931866 1.62610873685079 1.81931238337873 2.18096622518275 2.39187864781246 2.27107776584023 2.34257474116679 2.49805415185521 2.83971885540764 3.26667672421715 3.52714385861676 100 100 100 100 100 100 100 100 100 100 
3.1686976442661 2.12858595799951 1.62759121650741 1.34273896106641 1.22950035609799 1.36172258985099 1.46086616902806 1.48159234860387 1.62907727271674 1.78387942110493 1.93731668969691 2.12858595799951 2.27957403847409 2.49198543281521 2.91894330162472 3.00988264780929 3.11661282996245 3.2882919244813 3.33394021208883 4.23715985635351 100 100 100 100 100 100 100 100 100 100 100 
3.35809899476985 2.45110038159723 1.97527345967229 1.54962199644262 1.2864999118101 1.30205117257125 1.22023747477775 1.26388528493682 1.55093117865703 1.80528969649887 2.06805444970355 2.46250755945042 2.68965496115294 2.89524922662322 2.91894330162472 2.75086542384766 2.86133405567179 2.93114112596034 3.38324411873449 3.810201987544 4.66411772516302 100 100 100 100 100 100 100 100 100 100 
3.810201987544 2.77908272375686 2.34257474116679 1.83782372636928 1.5457110626694 1.38530326831314 1.2164186776734 1.19399010775131 1.38130993179839 1.66114242999081 1.84623300373429 2.15947672025625 2.63398109081034 3.31069330226123 4.14220766210032 5.34082993661392 5.34082993661392 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
4.4869141989949 3.92250659688237 2.7601283051679 2.21853701517232 2.04717211091788 1.81527322136431 1.52275300161615 1.30732341588538 1.35883747919001 1.592960833142 1.88106744358424 2.23821824210519 2.54888462681631 3.4368405166188 4.66411772516302 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 3.92250659688237 3.06859085926336 2.75086542384766 2.23821824210519 1.8013411573369 1.50425401373186 1.50061996189317 1.79741776827649 2.1490067231405 2.49198543281521 3.06859085926336 3.4368405166188 4.34946446569188 5.34082993661392 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 100 4.66411772516302 3.26667672421715 2.74173977545659 2.1490067231405 1.81931238337873 1.70667016372771 2.13531793757522 2.77908272375686 3.05338095068606 4.23715985635351 5.34082993661392 4.91387206780441 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 100 5.34082993661392 4.91387206780441 3.2882919244813 2.39187864781246 2.07415321239677 1.93731668969691 2.25033607553103 3.06859085926336 3.86379838542831 5.34082993661392 100 5.34082993661392 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 100 100 5.34082993661392 3.67275225424099 2.61895668742945 2.07722538834132 1.84623300373429 2.07722538834132 2.7695326099763 4.4869141989949 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 100 100 4.66411772516302 3.35809899476985 2.74173977545659 1.99382019408461 1.75037430453456 1.97788904746654 2.56908217398058 3.98740551371213 4.91387206780441 5.34082993661392 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 100 100 100 3.810201987544 2.74173977545659 2.13194275104819 1.84835338448561 1.95221991666468 2.53577838769473 3.59565551307561 4.4869141989949 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
100 100 100 100 5.34082993661392 3.98740551371213 3.10018598980726 2.43437618686228 2.18829928797957 2.22633420789352 2.72388432236877 3.40945956442804 4.91387206780441 4.66411772516302 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 100 
